,lat,lon
124970,53.4794892,-2.2451148
124971,51.5074889,-0.1622366830806721
124972,-33.8698439,151.2082848
124973,19.5938015,-155.42837009716908
124974,18.1850507,-77.3947693
124975,-41.2710849,173.2836756
124977,,
124978,53.4794892,-2.2451148
124979,61.0666922,-107.991707
124980,51.148555,0.8722566
124981,,
124983,42.3554334,-71.060511
124987,,
124988,47.6144219,-122.192337
124989,25.07428235,55.18853865430702
124990,-33.9042571,18.4059682
124992,63.0993728,23.0569547
124993,52.24764975,5.541246849406163
124994,53.6466645,-1.7822482
124996,52.0579495,1.1526345
124997,-22.5776104,17.0772739
124998,54.7023545,-3.2765753
124999,9.6000359,7.9999721
125001,28.6138954,77.2090057
125002,35.9603948,-83.9210261
125003,40.6526006,-73.9497211
125005,53.4198891,-7.9332454
125006,-4.05052,39.667169
125007,-1.30325275,36.82636768555869
125008,10.6228284,10.0287754
125010,54.7023545,-3.2765753
125012,9.6000359,7.9999721
125014,43.3248924,-79.7966835
125015,53.2566055,-3.4775558545230227
125016,-15.4164124,28.2824793
125017,22.3511148,78.6677428
125018,9.6000359,7.9999721
125019,59.3251172,18.0710935
125021,51.4020243,-1.3242212
125022,9.6000359,7.9999721
125024,36.7014631,-118.755997
125025,7.3777462,3.8972497
125029,40.6526006,-73.9497211
125031,25.07428235,55.18853865430702
125032,39.7837304,-100.445882
125033,36.7014631,-118.755997
125034,-1.3556484,36.7611963
125035,51.507865,-0.1245597
125037,35.7650552,139.7357178
125038,39.3260685,-4.8379791
125039,52.5050033,-1.964396123331272
125040,,
125042,51.7996179,-2.5305841628747032
125052,-1.30325275,36.82636768555869
125054,29.4246002,-98.4951405
125057,55.8609825,-4.2488787
125058,8.0300284,-1.0800271
125059,11.154036,6.9709455
125060,-1.30325275,36.82636768555869
125062,23.8143419,77.5340719
125064,53.7435722,-0.3394758
125065,6.4550575,3.3941795
125068,7.3777462,3.8972497
125069,40.6424116,-79.1262839
125071,26.8381,80.9346001
125072,50.7255794,-3.5269497
125074,9.6000359,7.9999721
125075,53.4794892,-2.2451148
125079,51.5000043,-0.1322310487788445
125080,53.4794892,-2.2451148
125082,-18.4554963,29.7468414
125086,0.3177137,32.5813539
125088,51.77046785,0.4646697741230038
125089,40.5248319,-3.771562775451811
125090,52.4796992,-1.9026911
125091,6.4550575,3.3941795
125093,9.0643305,7.4892974
125094,22.2799783,114.1925458
125095,1.5333554,32.2166578
125096,,
125097,,
125098,53.4794892,-2.2451148
125099,54.6179021,-1.0687914
125100,52.4796992,-1.9026911
125101,51.5073219,-0.1276474
125102,26.4381474,-81.8067537
125103,52.0072051,5.0965471
125106,19.0785451,72.878176
125109,9.0643305,7.4892974
125110,-26.205,28.049722
125111,19.0785451,72.878176
125112,49.2608724,-123.113952
125114,8.8453176,7.876834
125115,52.5089759,6.0943765
125116,19.4460597,-72.6884336
125117,,
125118,50.13837645,8.664122049999996
125119,50.67108245,-1.3328042802764226
125120,51.0,10.0
125121,6.4550575,3.3941795
125122,,
125124,30.0443879,31.2357257
125125,23.7644025,90.389015
125126,,
125127,9.6000359,7.9999721
125128,-14.5189121,27.5589884
125129,-23.1681782,24.5928742
125130,53.3409714,-3.0500916
125131,,
125132,48.1499352,11.5321321
125133,5.5698193,-0.1720821
125134,13.4184208,-16.677465
125136,54.596391,-5.9301829
125137,54.596391,-5.9301829
125140,-17.831773,31.045686
125145,51.5073219,-0.1276474
125146,9.9175125,8.8979401
125149,33.76399815,130.97792913073687
125150,9.6000359,7.9999721
125151,6.666667,3.733333
125152,-1.30325275,36.82636768555869
125153,,
125154,51.5480994,7.3126065
125159,54.5859836,-6.9591554
125160,9.6000359,7.9999721
125162,13.0836939,80.270186
125164,,
125165,,
125166,51.5073219,-0.1276474
125167,48.8588897,2.3200410217200766
125168,5.5571096,-0.2012376
125169,-6.8160837,39.2803583
125170,-0.483142,31.8318894741654
125171,5.6596441,-0.0096592
125172,-1.30325275,36.82636768555869
125173,39.3260685,-4.8379791
125174,54.7023545,-3.2765753
125175,51.5073219,-0.1276474
125176,7.5554942,80.7137847
125179,,
125181,10.3528744,76.5120396
125182,6.6985605,-1.6233086
125183,28.6138954,77.2090057
125184,-26.2171598,28.2298174
125185,22.5414185,88.35769124388872
125190,-37.8142176,144.9631608
125192,47.4657306,3.746285
125193,28.42826235,77.00270014657752
125194,,
125195,39.7837304,-100.445882
125196,22.5414185,88.35769124388872
125197,9.0643305,7.4892974
125198,0.3177137,32.5813539
125200,,
125201,-33.0191604,27.8998573
125202,-37.8142176,144.9631608
125204,20.6720375,-103.338396
125205,24.4769288,90.2934413
125206,1.4419683,38.4313975
125207,-0.0598851,30.492290026503667
125209,-28.8166236,24.991639
125210,23.2584857,77.401989
125213,-25.7459277,28.1879101
125214,40.9699889,-77.7278831
125215,,
125216,-25.7459277,28.1879101
125217,34.0123846,71.5787458
125218,25.3356491,83.0076292
125222,13.0836939,80.270186
125224,3.1516964,101.6942371
125225,34.0747444,74.8204443
125226,,
125229,18.521428,73.8544541
125230,33.7489924,-84.3902644
125231,-1.30325275,36.82636768555869
125232,25.2521281,55.36571153916824
125234,,
125235,33.4942189,-111.9260184
125236,26.1223084,-80.1433786
125239,43.6534817,-79.3839347
125240,-37.8142176,144.9631608
125242,51.6195955,-3.9459248
125244,9.6000359,7.9999721
125246,-29.861825,31.009909
125247,-33.928992,18.417396
125249,3.8736206,11.5179898
125250,51.5073219,-0.1276474
125252,0.3177137,32.5813539
125253,33.4484367,-112.074141
125254,30.0443879,31.2357257
125255,31.9515694,35.9239625
125257,33.4584546,-90.1850837
125258,,
125259,16.5995459,94.9296927
125260,52.3727598,4.8936041
125262,-27.4689682,153.0234991
125263,54.7023545,-3.2765753
125265,46.30085677354839,16.33234196731183
125267,43.6534817,-79.3839347
125269,-4.05052,39.667169
125270,51.8400523,-0.0978551922452396
125271,29.7589382,-95.3676974
125274,9.6000359,7.9999721
125275,,
125276,52.3727598,4.8936041
125277,34.851354,-82.3984882
125278,39.7837304,-100.445882
125282,6.4550575,3.3941795
125283,34.2331373,-102.4107493
125284,51.5073219,-0.1276474
125286,4.8416028,6.8604088
125287,28.5421109,-81.3790304
125292,51.7520131,-1.2578499
125294,5.5571096,-0.2012376
125296,6.4550575,3.3941795
125297,6.6942926,-1.6233319
125298,9.6000359,7.9999721
125299,8.4963657,4.5480484
125300,52.4796992,-1.9026911
125302,5.5571096,-0.2012376
125303,-26.205,28.049722
125304,9.0643305,7.4892974
125306,5.8101532,0.0995242
125307,-26.235278,28.37
125308,-29.861825,31.009909
125309,9.0643305,7.4892974
125310,-27.5421807,151.9830278
125312,19.0785451,72.878176
125313,36.7014631,-118.755997
125314,51.5073219,-0.1276474
125315,5.6596441,-0.0096592
125316,,
125317,9.9175125,8.8979401
125318,52.5310214,-1.2649062
125319,6.4550575,3.3941795
125320,6.4550575,3.3941795
125321,9.6000359,7.9999721
125322,5.2382945,-0.9124025
125323,6.4550575,3.3941795
125324,51.5073219,-0.1276474
125326,52.9582769,5.9249278
125328,-25.7459277,28.1879101
125332,-37.8150187,144.9640686
125333,50.91989035,-2.2311490001616763
125334,-1.30325275,36.82636768555869
125336,-25.7459277,28.1879101
125337,-1.03207695,36.81568670212906
125339,,
125341,31.9515694,35.9239625
125342,32.896672,13.1777923
125345,-1.30325275,36.82636768555869
125346,21.5810088,39.1653612
125348,4.8416028,6.8604088
125350,,
125351,19.0785451,72.878176
125352,,
125353,51.5079061,-0.1323025622311828
125355,-1.693545,29.259855
125356,51.8800124,-4.6657574
125357,51.2715316,-0.3414523511290909
125358,9.6000359,7.9999721
125359,9.0643305,7.4892974
125361,51.5073219,-0.1276474
125362,7.3777462,3.8972497
125363,1.4419683,38.4313975
125365,51.7520131,-1.2578499
125366,0.3177137,32.5813539
125367,50.3097609,6.7293316
125368,9.6000359,7.9999721
125370,,
125371,6.5536094,7.4143061
125372,-15.4164124,28.2824793
125375,55.916667,-3.5
125376,,
125377,52.2928116,-3.73893
125381,39.6262264,19.9036023
125382,,
125384,5.5273061,6.1784167
125385,,
125386,39.6262264,19.9036023
125388,34.0100174,71.5591178
125390,50.79683685,-2.34473226124306
125391,0.3177137,32.5813539
125392,-14.5189121,27.5589884
125393,43.59047185,3.859513213201319
125394,45.5042755,-73.4216976
125395,5.5571096,-0.2012376
125396,5.5079213,5.7571201
125397,53.4794892,-2.2451148
125398,54.596391,-5.9301829
125399,11.5024338,17.7578122
125400,6.4550575,3.3941795
125401,-25.6041667,28.0052778
125402,-13.0214171,27.8876177
125403,51.897077,-8.4654674
125404,-33.928992,18.417396
125405,9.6000359,7.9999721
125406,7.5484047,4.4978307
125409,,
125410,14.3601126,100.5772104
125411,53.64978435,-6.588529492009938
125412,-1.9646631,30.0644358
125413,53.5120412,-2.2434612
125415,-1.395968,36.7520106
125416,40.8466508,-73.8785937
125417,53.3498006,-6.2602964
125418,,
125419,-23.9058333,29.4613889
125420,39.3014159,-76.5888477
125422,54.7023545,-3.2765753
125424,53.9921491,-1.5391039
125426,6.4550575,3.3941795
125428,6.4550575,3.3941795
125430,21.420847,39.826869
125431,53.4794892,-2.2451148
125432,53.7974185,-1.5437941
125433,11.8948389,8.5364136
125434,45.5643442,17.0118954
125436,9.6000359,7.9999721
125437,6.4550575,3.3941795
125439,7.802355,6.7430327
125440,6.4550575,3.3941795
125442,39.7683331,-86.1583502
125444,,
125446,33.5908601,-7.6205645
125447,9.6000359,7.9999721
125449,33.8439408,9.400138
125451,0.3177137,32.5813539
125452,42.3554334,-71.060511
125453,48.6114425,-93.3967615
125454,6.416667,3.05
125455,-27.762778,29.923889
125456,54.9738474,-1.6131572
125457,7.7949602,6.6868669
125458,9.4051992,-0.8423986
125460,53.7944229,-1.7519186
125462,5.5571096,-0.2012376
125464,51.4989948,-0.1991229
125466,29.2733964,47.4979476
125468,-15.8584807,27.7613139
125470,23.7644025,90.389015
125471,48.2665445,14.3305161
125472,9.6000359,7.9999721
125477,24.8546842,67.0207055
125478,-26.0682406,28.0479844
125479,52.5310214,-1.2649062
125480,7.1547129,3.3467344
125481,-23.2335499,17.3231107
125483,51.5572453,-0.1183706
125485,39.7417198,30.6140975
125486,-25.7459277,28.1879101
125490,-23.2335499,17.3231107
125492,,
125493,32.7762719,-96.7968559
125494,-29.861825,31.009909
125495,32.6475314,54.5643516
125496,-29.116395,26.215496
125498,51.5073219,-0.1276474
125499,39.9207886,32.8540482
125500,31.5656822,74.3141829
125501,51.5111014,-0.5940682
125503,45.9896587,-94.6113288
125505,1.5333554,32.2166578
125506,,
125509,51.88317555,1.112428865777841
125510,,
125511,-29.861825,31.009909
125512,38.9997621,-77.02403709829767
125513,51.5073219,-0.1276474
125514,15.51320225,120.59915830212697
125515,53.999155,9.3698547
125516,52.5310214,-1.2649062
125517,10.2116702,38.6521203
125518,,
125519,-28.8166236,24.991639
125520,48.8588897,2.3200410217200766
125522,6.4550575,3.3941795
125523,9.6000359,7.9999721
125524,-22.5776104,17.0772739
125525,51.0410667,-114.082943
125526,,
125529,51.5073219,-0.1276474
125531,,
125532,-1.6632409,31.4014928
125533,32.7762719,-96.7968559
125536,-26.205,28.049722
125537,42.9832406,-81.243372
125539,52.5725769,-0.2427336
125540,51.5073219,-0.1276474
125541,52.241001350000005,1.0466830312565236
125542,-28.8166236,24.991639
125544,9.0643305,7.4892974
125545,-26.205,28.049722
125547,39.2908816,-76.610759
125549,,
125550,30.1957677,67.0172447
125551,5.5773514,-0.2647703
125552,,
125556,56.4605938,-2.97019
125557,31.0502729,30.8402878
125559,,
125563,40.4138861,-74.56598478990918
125564,31.2638905,-98.5456116
125565,,
125567,,
125568,53.4983677,-2.1837516
125569,46.603354,1.8883335
125574,38.8950368,-77.0365427
125575,52.5110832,-2.0816813
125576,51.5423045,-0.1395604
125578,5.5571096,-0.2012376
125579,,
125580,,
125581,40.7896239,-73.9598939
125582,53.3972205,-2.1716918
125583,41.865054,-80.789809
125584,51.9244424,4.47775
125586,10.38301,11.206567
125587,5.5571096,-0.2012376
125589,,
125591,52.5310214,-1.2649062
125593,51.5073219,-0.1276474
125594,-22.9542501,14.5074577
125595,-33.8965536,151.1938698
125596,,
125598,53.4071991,-2.99168
125600,53.3019998,-1.4752184
125601,47.22582805,-1.5537423045747656
125602,38.7077507,-9.1365919
125603,-26.205,28.049722
125604,18.1850507,-77.3947693
125605,38.2542376,-85.759407
125606,40.7395087,-79.1053129
125607,8.0300284,-1.0800271
125608,6.4550575,3.3941795
125609,53.4794892,-2.2451148
125610,25.07428235,55.18853865430702
125611,,
125614,30.50354235,-90.4599081516322
125615,-26.205,28.049722
125616,50.0874654,14.4212535
125617,5.5571096,-0.2012376
125618,52.5050033,-1.964396123331272
125619,48.2352135,-3.6701911
125620,54.5760419,-1.2344047
125621,41.8755616,-87.6244212
125622,54.9754693,-1.621873666214279
125623,9.0643305,7.4892974
125625,61.4980214,23.7603118
125626,41.8755616,-87.6244212
125627,53.3498006,-6.2602964
125628,49.4892913,8.4673098
125629,50.8424384,0.4675723
125630,-28.8166236,24.991639
125631,26.9154576,75.8189817
125632,40.6526006,-73.9497211
125633,19.0785451,72.878176
125636,,
125637,50.8512438,5.6909768
125638,40.7896239,-73.9598939
125639,18.1850507,-77.3947693
125640,7.3777462,3.8972497
125642,6.5269033,3.5774005
125645,51.5073219,-0.1276474
125646,-26.276849,30.1500153
125647,-25.7459277,28.1879101
125648,37.9747645,-87.5558483
125650,47.4979937,19.0403594
125651,53.45765285,-6.217109990423401
125653,40.6526006,-73.9497211
125654,51.5073219,-0.1276474
125655,-33.928992,18.417396
125656,37.35089885,-121.82751555
125658,,
125659,41.4417677,-8.2955712
125660,7.378138,3.87972
125662,54.50941065,-1.4247903167173146
125663,54.7023545,-3.2765753
125665,47.9184676,106.9177016
125668,0.3177137,32.5813539
125669,52.5310214,-1.2649062
125670,,
125674,5.7499721,-9.3658524
125675,45.187002,5.744899
125678,18.2164282,42.5043596
125680,53.8179442,-3.0509812
125681,,
125683,5.5571096,-0.2012376
125685,54.7023545,-3.2765753
125686,0.3177137,32.5813539
125687,51.5770265,-0.1266994
125689,-1.30325275,36.82636768555869
125690,53.4794892,-2.2451148
125691,,
125692,6.4550575,3.3941795
125694,39.7837304,-100.445882
125695,,
125696,,
125697,51.4680988,-0.0666715
125698,33.8347516,-117.911732
125699,46.5158539,4.678107958242021
125700,,
125701,52.1594747,4.4908843
125702,52.1911849,-2.2206585
125704,9.6000359,7.9999721
125706,,
125707,40.78168135,-74.75923279813415
125709,6.4550575,3.3941795
125710,6.4550575,3.3941795
125711,24.4769288,90.2934413
125712,36.1150858,-115.173414
125714,53.5120412,-2.2434612
125715,9.6000359,7.9999721
125717,9.6000359,7.9999721
125718,52.5310214,-1.2649062
125719,-20.1560599,28.5887063
125720,11.6931716,-70.1917178
125722,53.2492828,-3.1345262
125723,41.0091982,28.9662187
125726,54.6179021,-1.0687914
125730,18.223578,-72.7271168
125731,51.5073219,-0.1276474
125732,51.3713049,-0.101957
125734,52.5170365,13.3888599
125737,51.6201654,0.3018662
125739,35.6804702,-80.40506950178198
125740,-29.7336514,31.08316502398533
125741,54.7023545,-3.2765753
125742,52.5310214,-1.2649062
125743,6.4550575,3.3941795
125744,21.19177615,72.9544157804841
125745,6.6076575,5.9722713
125747,56.4605938,-2.97019
125748,,
125749,9.0107934,38.7612525
125751,51.5073219,-0.1276474
125752,52.5050033,-1.964396123331272
125753,61.0666922,-107.991707
125755,-38.0997308,145.2807256
125757,0.3177137,32.5813539
125758,52.5310214,-1.2649062
125759,52.5758723,-1.1632459
125760,-26.205,28.049722
125761,-15.4164124,28.2824793
125763,54.7023545,-3.2765753
125764,43.8222157,17.6896937
125765,41.4522099,-8.1864433
125766,5.5859456,7.0669651
125767,27.708317,85.3205817
125768,52.92516325,-1.28070300531907
125769,,
125770,31.7687689,-85.9605058
125771,52.5310214,-1.2649062
125772,43.5009176,-70.4428286
125773,32.0157214,35.0676653
125774,53.4307163,-2.9586665
125775,39.7837304,-100.445882
125776,6.4550575,3.3941795
125777,55.8609825,-4.2488787
125779,56.7861112,-4.1140518
125780,-26.205,28.049722
125781,9.6000359,7.9999721
125782,51.8081927,-1.6358183
125784,6.4550575,3.3941795
125785,-25.7459277,28.1879101
125786,25.07428235,55.18853865430702
125789,0.3177137,32.5813539
125790,31.2638905,-98.5456116
125791,50.720097,-1.8799272
125796,59.3809146,13.5027631
125797,6.4550575,3.3941795
125798,52.4897433,-1.8540988
125799,53.3498006,-6.2602964
125803,52.0579495,1.1526345
125807,24.0002488,53.9994829
125808,,
125810,5.5571096,-0.2012376
125812,54.7023545,-3.2765753
125815,-25.7459277,28.1879101
125816,52.5310214,-1.2649062
125817,,
125820,46.1934005,6.2341093
125822,-6.8160837,39.2803583
125823,5.532573,-0.437491
125825,,
125826,52.4796992,-1.9026911
125828,6.4550575,3.3941795
125829,12.9767936,77.590082
125831,6.487201450000001,3.353258726723983
125833,12.9767936,77.590082
125834,,
125835,5.6343285000000005,-0.2001247777004718
125836,-26.205,28.049722
125837,-26.5624806,31.3991317
125838,0.3177137,32.5813539
125840,54.7023545,-3.2765753
125842,24.0002488,53.9994829
125843,,
125845,-33.928992,18.417396
125846,-33.8698439,151.2082848
125848,35.6729639,-79.0392919
125849,5.5571096,-0.2012376
125851,9.6000359,7.9999721
125853,33.942874450000005,-118.1287316014308
125854,,
125859,51.5115854,-0.1037671
125860,,
125862,6.4550575,3.3941795
125866,6.4550575,3.3941795
125868,33.8750629,35.843409
125869,52.4796992,-1.9026911
125870,5.532573,-0.437491
125873,53.4794892,-2.2451148
125874,54.8349017,-7.482677307767434
125875,8.6400349,-11.8400269
125878,,
125879,0.3177137,32.5813539
125880,11.8948389,8.5364136
125881,9.6000359,7.9999721
125882,6.4550575,3.3941795
125883,,
125884,7.1547129,3.3467344
125885,-28.8166236,24.991639
125887,53.4877463,-2.2891921
125888,-28.0023731,153.4145987
125889,4.686267,11.9414512
125891,,
125892,9.0643305,7.4892974
125893,8.0300284,-1.0800271
125894,6.4550575,3.3941795
125897,7.5484047,4.4978307
125898,51.5073219,-0.1276474
125901,23.7644025,90.389015
125904,7.0209686,5.0567477
125905,,
125906,6.3775255,10.3864171
125907,-26.205,28.049722
125908,53.8461465,-2.9904844
125910,-28.8166236,24.991639
125911,24.9304741,50.9776887766882
125913,5.5571096,-0.2012376
125914,-23.1681782,24.5928742
125915,6.4550575,3.3941795
125917,-1.30325275,36.82636768555869
125919,9.6000359,7.9999721
125920,43.8222157,17.6896937
125921,7.3777462,3.8972497
125922,8.0300284,-1.0800271
125923,52.47498445,1.7086107213450803
125924,,
125925,54.7023545,-3.2765753
125926,51.5073219,-0.1276474
125927,4.5693754,102.2656823
125929,52.3544849,4.8427012
125930,8.8707574,0.0445459
125931,9.5129772,12.3881887
125932,6.4550575,3.3941795
125933,37.35089885,-121.82751555
125934,-28.8166236,24.991639
125935,26.1551249,50.5344606
125936,4.5986817,101.0900236
125937,,
125938,4.9334651,6.2747786
125939,-33.928992,18.417396
125940,52.2434979,5.6343227
125944,51.77046785,0.4646697741230038
125947,33.5618345,35.3780338
125948,-7.0842931,37.4232686
125949,39.7837304,-100.445882
125951,6.4550575,3.3941795
125952,7.1547129,3.3467344
125953,9.6000359,7.9999721
125954,52.5310214,-1.2649062
125955,51.5073219,-0.1276474
125956,,
125957,30.3308401,71.247499
125961,6.4550575,3.3941795
125964,52.0799838,4.3113461
125966,34.4420602,117.5295201
125967,43.8222157,17.6896937
125968,-0.4180848,30.57373737754805
125969,0.3177137,32.5813539
125970,-26.205,28.049722
125972,-28.8166236,24.991639
125973,51.5073219,-0.1276474
125974,6.4550575,3.3941795
125976,61.0666922,-107.991707
125979,50.9420451,-2.6318629
125982,33.544294,-83.3068284
125983,53.4794892,-2.2451148
125985,55.9712494,-3.1727704
125986,33.4154376,-110.801703
125988,-13.3063846,-72.1153124
125990,,
125991,9.9175125,8.8979401
125992,,
125994,39.7837304,-100.445882
125995,6.4550575,3.3941795
125996,,
125998,-1.3556484,36.7611963
125999,-37.8150187,144.9640686
126003,9.0643305,7.4892974
126007,58.5959044,23.21964608602439
126010,5.0102883,-1.6289843
126011,13.1500331,-59.5250305
126012,9.6000359,7.9999721
126014,43.8222157,17.6896937
126015,51.5073219,-0.1276474
126017,40.4167047,-3.7035825
126018,55.0402174,9.808438
126019,-26.205,28.049722
126020,51.5142273,7.4652789
126021,54.9738474,-1.6131572
126022,,
126026,40.3270127,-86.1746933
126027,33.1584497,-86.2385846
126028,20.5431241,84.6897321
126029,34.157757,-79.789743
126032,52.2418377,20.9925846
126033,6.4123323,4.0947395
126034,10.3528744,76.5120396
126037,28.4670734,77.5137649
126038,12.7503486,122.7312101
126042,18.4357733,-69.9699468
126043,34.0747444,74.8204443
126044,-36.8520802,174.7620753
126045,6.4550575,3.3941795
126046,53.4794892,-2.2451148
126047,51.4680988,-0.0666715
126048,,
126052,36.5748441,139.2394179
126053,37.35089885,-121.82751555
126054,6.6985605,-1.6233086
126055,53.4794892,-2.2451148
126056,47.2628571,11.3986614
126057,,
126058,9.6000359,7.9999721
126059,5.8101532,0.0995242
126062,50.3712659,-4.1425658
126063,,
126064,-29.861825,31.009909
126065,,
126066,-24.7761086,134.755
126067,-33.0191604,27.8998573
126069,52.865196,-7.9794599
126071,35.672803,47.0124376
126072,41.332052,19.8048247
126073,8.7284271,77.7112925
126074,45.939475900000005,9.149410145408948
126078,45.022172,4.3221548
126079,52.4205588,10.7861682
126080,41.8755616,-87.6244212
126081,-33.928992,18.417396
126085,53.4794892,-2.2451148
126086,9.0643305,7.4892974
126087,-28.8166236,24.991639
126088,31.5656822,74.3141829
126089,,
126091,55.04104775,9.810356535653735
126094,9.6000359,7.9999721
126095,57.7072326,11.9670171
126096,24.0002488,53.9994829
126097,6.5536094,7.4143061
126098,,
126099,,
126101,7.5554942,80.7137847
126102,51.5073219,-0.1276474
126104,42.3642069,-83.08827351325493
126105,52.6362,-1.1331969
126106,39.906217,116.3912757
126108,0.3177137,32.5813539
126109,48.8907781,2.3780515
126110,4.6125522,13.1535811
126111,53.5428068,10.0005785
126114,,
126115,11.7122553,11.0762744
126116,,
126118,41.8368918,22.52384962142576
126119,35.6828387,139.7594549
126122,6.4550575,3.3941795
126123,31.199004,29.894378
126124,31.1728205,-7.3362482
126125,6.4550575,3.3941795
126126,7.5554942,80.7137847
126128,28.5421109,-81.3790304
126129,40.5834557,-74.1496048
126131,48.8588897,2.3200410217200766
126132,-22.5776104,17.0772739
126133,63.2467777,25.9209164
126134,37.9985338,-122.5252541
126135,23.8987955,89.1295536
126136,24.0002488,53.9994829
126137,5.5571096,-0.2012376
126138,53.3498006,-6.2602964
126139,31.2638905,-98.5456116
126140,51.9244424,4.47775
126141,25.07428235,55.18853865430702
126142,6.4550575,3.3941795
126144,,
126145,4.5693754,102.2656823
126146,34.2331373,-102.4107493
126148,33.0955793,44.1749775
126149,25.2509805,51.4510938
126150,51.5073219,-0.1276474
126153,,
126154,-28.415707,32.1884598
126156,22.3511148,78.6677428
126157,40.6403167,22.9352716
126158,7.75832225,4.575044734945106
126165,31.5656822,74.3141829
126166,53.6475988,-3.0041751
126167,53.3806626,-1.4702278
126168,-28.8166236,24.991639
126169,43.2086502,-77.6216354
126170,51.4534889,-1.0318729593399247
126177,22.7203616,75.8681996
126178,9.0643305,7.4892974
126180,8.0300284,-1.0800271
126181,-28.7383012,24.7642251
126184,53.7959979,-9.5099218
126185,50.83891575,-0.1269305425007466
126186,62.5862041,23.6185286
126188,53.8974766,-9.0863645
126189,,
126191,5.5571096,-0.2012376
126192,53.2141028,-2.471770086071205
126193,51.8784385,-0.4152837
126194,6.5125797,3.3110064
126195,51.9775074,5.326929727283412
126197,,
126199,40.7127281,-74.0060152
126200,20.9876996,-101.0
126201,52.2434979,5.6343227
126202,-1.9646631,30.0644358
126204,9.0643305,7.4892974
126205,53.5462055,-113.491241
126206,9.6000359,7.9999721
126207,9.0643305,7.4892974
126210,38.6920451,-75.4013315
126212,9.6000359,7.9999721
126213,,
126215,,
126216,3.15591395,101.74032931691022
126218,41.8755616,-87.6244212
126219,51.16175085,-3.0753867062227487
126220,25.7741728,-80.19362
126222,51.5605692,-0.0740582
126223,9.6000359,7.9999721
126225,-33.0191604,27.8998573
126226,,
126227,31.2638905,-98.5456116
126231,51.6195955,-3.9459248
126233,20.2602964,85.8394521
126234,52.5050033,-1.964396123331272
126235,22.2973142,73.1942567
126238,34.2331373,-102.4107493
126239,,
126240,51.77046785,0.4646697741230038
126241,,
126242,54.6584428,-1.4211685
126244,22.3511148,78.6677428
126247,40.7127281,-74.0060152
126248,28.6138954,77.2090057
126249,9.93336,76.50003
126251,,
126252,-33.928992,18.417396
126253,9.6000359,7.9999721
126256,51.1638175,10.4478313
126258,,
126262,5.8101532,0.0995242
126263,41.9441774,-94.1137041
126264,45.7578137,4.8320114
126266,50.8036831,-1.075614
126267,6.4550575,3.3941795
126268,37.35089885,-121.82751555
126269,35.5798979,0.9252497
126273,-26.1563889,27.8858333
126275,,
126276,28.1083929,84.0917139
126278,52.5310214,-1.2649062
126281,-26.205,28.049722
126282,41.2587459,-95.9383758
126283,53.4794892,-2.2451148
126284,52.5310214,-1.2649062
126285,45.9852129,24.6859225
126286,53.0162014,-2.1812607
126288,7.5554942,80.7137847
126289,40.7963619,-73.9760831
126290,54.7023545,-3.2765753
126291,51.3471927,-2.9778916
126292,-1.30325275,36.82636768555869
126293,52.22758,-0.2703789
126296,54.7023545,-3.2765753
126297,54.7023545,-3.2765753
126298,52.3055506,4.6926655
126300,-25.7459277,28.1879101
126302,50.8974116,5.7325399
126303,51.5073219,-0.1276474
126306,,
126308,37.5164926,-122.2941914
126310,-6.1753942,106.827183
126312,-28.8166236,24.991639
126313,52.24764975,5.541246849406163
126314,34.0536909,-118.242766
126315,,
126316,22.3511148,78.6677428
126317,28.6517723,-106.0277621
126318,,
126320,54.7023545,-3.2765753
126321,,
126322,49.2608724,-123.113952
126323,53.4794892,-2.2451148
126324,41.6500201,-72.7342163
126325,,
126326,39.7837304,-100.445882
126327,-6.3712268,106.853659
126328,23.0131338,-80.8328748
126329,19.4839446,-99.6899716
126331,39.7392364,-104.984862
126332,,
126333,,
126336,4.5693754,102.2656823
126339,40.7135078,-73.8283132
126341,53.4794892,-2.2451148
126342,20.6268013,-103.4143541
126343,-25.7459277,28.1879101
126344,41.7010642,-71.1546367
126347,42.6384261,12.674297
126353,-0.5166827,35.9648745
126355,29.9976807,-98.0987896
126356,41.6904873,44.808715
126357,,
126358,51.5073219,-0.1276474
126359,52.865196,-7.9794599
126361,-4.479925,-63.5185396
126362,40.6526006,-73.9497211
126363,40.6701033,-73.9859723
126364,51.5073219,-0.1276474
126365,-30.742778,30.450556
126366,52.4026852,9.8011978406114
126369,32.3140354,-106.779807
126371,54.7023545,-3.2765753
126372,-1.30325275,36.82636768555869
126374,56.3957679,-3.4335463
126376,48.1472945,16.05836605699315
126379,,
126380,,
126381,42.6511674,-73.754968
126382,50.7241405,-3.6607788161410735
126383,6.4550575,3.3941795
126384,29.7589382,-95.3676974
126387,53.2744122,-9.0490601
126388,59.6749712,14.5208584
126390,-1.9646631,30.0644358
126391,-26.205,28.049722
126393,53.90628485,-6.532050201271116
126397,-4.1836067,39.105094975232994
126401,35.5570501,45.4425963
126402,6.4550575,3.3941795
126403,52.5310214,-1.2649062
126405,40.7127281,-74.0060152
126406,51.57036905,0.708620337888284
126407,6.2183136,6.9531842
126408,-37.8150187,144.9640686
126409,34.4420602,117.5295201
126410,35.017808,-81.9807543
126411,6.4550575,3.3941795
126412,52.5170365,13.3888599
126416,,
126417,-27.54525365,153.08337305
126420,39.74191765,-84.16561355
126421,38.7311123,-95.2414104
